Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,num_hashtags,avg_hashtag_length,engagement_rate,like_retweet_ratio,cleaned_text,textblob_polarity,textblob_subjectivity,vader_compound,vader_sentiment,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,will_trend
424,428,"Despair clouds the mind, feeling adrift in an endless sea of darkness. ", Despair   ,2016-05-15 22:30:00, LostInDarkness  , Instagram , #Despair #EndlessDarkness               ,28.0,55.0, Australia        ,2016,5,15,22,2,12.0,0.6916666666666667,1.896551724137931,despair cloud mind feeling adrift endless sea darkness,-0.125,0.75,-0.4215,negative,22,6,5,1,-0.5000000000000004,0.8660254037844384,0
425,429,"Shattered by betrayal, trust crumbles like fragile glass.          ", Betrayal      ,2018-09-10 13:15:00, BrokenTrust     , Twitter  , #Betrayal #ShatteredTrust               ,22.0,45.0, Germany         ,2018,9,10,13,2,12.0,0.5583333333333333,1.9565217391304348,shattered betrayal trust crumbles like fragile glass,0.0,0.5,-0.2732,negative,13,0,9,0,-0.2588190451025208,-0.9659258262890683,0
426,430,"Aching heart, the symphony of pain plays in the silence of solitude. ", Suffering ,2022-03-20 19:30:00, SilentSufferer  , Facebook , #Suffering #HeartacheSymphony          ,25.0,50.0, Brazil          ,2022,3,20,19,2,14.0,0.625,1.9230769230769231,aching heart symphony pain play silence solitude,0.0,0.0,-0.6705,negative,19,6,3,1,-0.9659258262890684,0.2588190451025203,0
427,431,"Emotional storm, a whirlwind of sadness engulfs every thought.    ", EmotionalStorm ,2017-07-18 17:45:00, StormyFeelings  , Instagram , #EmotionalStorm #SadnessWhirlwind      ,30.0,60.0, India          ,2017,7,18,17,2,16.0,0.75,1.935483870967742,emotional storm whirlwind sadness engulfs every thought,0.0,0.65,-0.3182,negative,17,1,7,0,-0.9659258262890683,-0.25881904510252063,1
428,432,"Haunted by regrets, the ghost of the past lingers relentlessly.   ", Regret        ,2018-12-15 10:00:00, LingeringGhost  , Twitter  , #Regret #HauntedPast                    ,18.0,35.0, France         ,2018,12,15,10,2,9.5,0.44166666666666665,1.8421052631578947,haunted regret ghost past lingers relentlessly,-0.25,0.25,-0.7845,negative,10,5,12,1,0.49999999999999994,-0.8660254037844387,0
429,433,"Torn apart by grief, the echoes of loss reverberate through the soul. ", Grief      ,2015-06-28 21:15:00, EchoesOfLoss    , Facebook , #Grief #TornApart                       ,28.0,55.0, Italy         ,2015,6,28,21,2,8.0,0.6916666666666667,1.896551724137931,torn apart grief echo loss reverberate soul,-0.8,0.2,-0.7579,negative,21,6,6,1,-0.7071067811865477,0.7071067811865474,0
430,434,"Isolation deepens, an emotional winter where warmth is but a distant memory. ", Isolation ,2020-04-02 14:20:00, WinterOfEmotions , Instagram , #Isolation #EmotionalWinter            ,35.0,70.0, Japan       ,2020,4,2,14,2,13.0,0.875,1.9444444444444444,isolation deepens emotional winter warmth distant memory,-0.05,0.5,0.1154,positive,14,3,4,0,-0.4999999999999997,-0.8660254037844388,1
431,435,"Soul-crushing disappointment, hopes shattered like fragile glass. ", Disappointment ,2019-10-08 18:30:00, ShatteredHopes  , Twitter  , #Disappointment #CrushedHopes          ,20.0,40.0, Spain        ,2019,10,8,18,2,14.0,0.5,1.9047619047619047,soulcrushing disappointment hope shattered like fragile glass,-0.3,0.45,-0.2732,negative,18,1,10,0,-1.0,-1.8369701987210297e-16,0
432,436,"Painful echoes of a love once cherished, now lost in the abyss of time. ", LostLove ,2016-11-22 09:45:00, AbyssOfTime     , Facebook , #LostLove #PainfulEchoes               ,22.0,45.0, Netherlands  ,2016,11,22,9,2,11.5,0.5583333333333333,1.9565217391304348,painful echo love cherished lost abyss time,-0.09999999999999998,0.75,0.5106,positive,9,1,11,0,0.7071067811865476,-0.7071067811865475,0
433,437,"Heartache deepens, a solitary journey through the abyss of despair. ", Despair   ,2022-08-18 22:00:00, SolitaryDescent , Instagram , #Despair #AbyssOfHeartache             ,40.0,80.0, South Africa ,2022,8,18,22,2,12.5,1.0,1.951219512195122,heartache deepens solitary journey abyss despair,0.0,0.0,-0.3182,negative,22,3,8,0,-0.5000000000000004,0.8660254037844384,1
434,438,"Melancholy lingers, a bittersweet serenade in the quietude of solitude. ", Melancholy ,2017-03-12 23:30:00, SerenadeOfSolitude , Twitter , #Melancholy #QuietSerenade             ,18.0,35.0, UK         ,2017,3,12,23,2,12.5,0.44166666666666665,1.8421052631578947,melancholy lingers bittersweet serenade quietude solitude,0.0,0.0,-0.4939,negative,23,6,3,1,-0.25881904510252157,0.9659258262890681,0
435,439,"Bitterness like a poison, seeping into every crevice of the wounded heart. ", Bitterness ,2015-12-15 16:15:00, PoisonedHeart   , Facebook , #Bitterness #WoundedHeart              ,25.0,50.0, Australia   ,2015,12,15,16,2,12.0,0.625,1.9230769230769231,bitterness like poison seeping every crevice wounded heart,0.0,0.0,-0.5719,negative,16,1,12,0,-0.8660254037844385,-0.5000000000000004,0
436,440,"Emotional exhaustion, the weight of the world crushing weary shoulders. ", Exhaustion ,2021-09-05 13:30:00, WearySoulCrushed , Instagram , #Exhaustion #CrushedSpirit             ,35.0,70.0, Canada     ,2021,9,5,13,2,12.5,0.875,1.9444444444444444,emotional exhaustion weight world crushing weary shoulder,0.2,0.775,-0.6705,negative,13,6,9,1,-0.2588190451025208,-0.9659258262890683,1
437,441,"Sorrowful echoes, a symphony of pain played by the strings of loss. ", Sorrow      ,2018-05-22 20:45:00, StringsOfSorrow , Twitter  , #Sorrow #SymphonyOfLoss                ,18.0,35.0, Germany     ,2018,5,22,20,2,11.0,0.44166666666666665,1.8421052631578947,sorrowful echo symphony pain played string loss,0.0,0.0,-0.7506,negative,20,1,5,0,-0.8660254037844386,0.5000000000000001,0
438,442,"Darkness descends, engulfing the soul in the shadows of despair.  ", Darkness     ,2016-07-10 18:20:00, SoulInShadow    , Facebook , #Darkness #SoulEngulfed                 ,28.0,55.0, USA         ,2016,7,10,18,2,11.0,0.6916666666666667,1.896551724137931,darkness descends engulfing soul shadow despair,0.0,0.0,-0.5106,negative,18,6,7,1,-1.0,-1.8369701987210297e-16,0
439,443,"Desperation whispers, the silent plea for a glimmer of hope in the abyss. ", Desperation ,2019-04-30 14:00:00, WhisperedDespair , Instagram , #Desperation #GlimmerOfHope            ,22.0,45.0, France    ,2019,4,30,14,2,13.0,0.5583333333333333,1.9565217391304348,desperation whisper silent plea glimmer hope abyss,0.0,0.1,-0.0258,neutral,14,1,4,0,-0.4999999999999997,-0.8660254037844388,0
440,444,"Heart in ruins, the remnants of shattered dreams scattered in the wind. ", Ruins      ,2022-01-08 11:30:00, DreamsInWind    , Twitter  , #Ruins #ShatteredDreams                ,20.0,40.0, Brazil     ,2022,1,8,11,2,11.0,0.5,1.9047619047619047,heart ruin remnant shattered dream scattered wind,0.0,0.0,-0.5106,negative,11,5,1,1,0.258819045102521,-0.9659258262890682,0
441,445,"Shattered by the echoes of a shattered dream, fragments of hope scattered. ", Desolation ,2017-09-10 19:15:00, DreamEchoes , Twitter , #Desolation #ScatteredHope ,20.0,40.0, Australia ,2017,9,10,19,2,12.5,0.5,1.9047619047619047,shattered echo shattered dream fragment hope scattered,0.0,0.0,-0.3182,negative,19,6,9,1,-0.9659258262890684,0.2588190451025203,0
442,446,"Avoiding the thorns of regret, walking barefoot on the path of remorse. ", Regret ,2022-04-18 11:30:00, RemorseWalker , Instagram , #Regret #PathOfRemorse ,25.0,50.0, Canada ,2022,4,18,11,2,10.5,0.625,1.9230769230769231,avoiding thorn regret walking barefoot path remorse,0.0,0.0,-0.743,negative,11,0,4,0,0.258819045102521,-0.9659258262890682,0
443,447,"In the labyrinth of grief, the walls echo with the footsteps of lost joy. ", Grief ,2018-12-05 21:45:00, JoyLabyrinth , Facebook , #Grief #LostJoyFootsteps ,18.0,35.0, USA ,2018,12,5,21,2,11.5,0.44166666666666665,1.8421052631578947,labyrinth grief wall echo footstep lost joy,0.0,0.2,-0.1779,negative,21,2,12,0,-0.7071067811865477,0.7071067811865474,0
444,448,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly. ", Loneliness ,2016-06-28 14:20:00, SolitudeSeas , Twitter , #Loneliness #CrashingWaves ,22.0,45.0, UK ,2016,6,28,14,2,12.5,0.5583333333333333,1.9565217391304348,soul adrift sea solitude wave loneliness crashing relentlessly,0.0,0.0,-0.4215,negative,14,1,6,0,-0.4999999999999997,-0.8660254037844388,0
445,449,"The bitterness of betrayal, a taste that lingers, staining the palate of trust. ", Bitterness ,2019-10-22 17:00:00, PalateStainer , Instagram , #Bitterness #StainedTrust ,15.0,30.0, Germany ,2019,10,22,17,2,12.0,0.375,1.875,bitterness betrayal taste lingers staining palate trust,0.0,0.0,-0.4939,negative,17,1,10,0,-0.9659258262890683,-0.25881904510252063,0
446,450,"In the ruins of hope, echoes of shattered dreams whisper tales of loss. ", Desolation ,2021-03-15 22:45:00, HopeRuins , Facebook , #Desolation #WhisperedLoss ,28.0,55.0, Brazil ,2021,3,15,22,2,12.5,0.6916666666666667,1.896551724137931,ruin hope echo shattered dream whisper tale loss,0.0,0.0,-0.4019,negative,22,0,3,0,-0.5000000000000004,0.8660254037844384,0
447,451,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair. ", Heartbreak ,2017-08-10 19:30:00, OceanSinker , Twitter , #Heartbreak #RippleOfDespair ,22.0,45.0, France ,2017,8,10,19,2,13.5,0.5583333333333333,1.9565217391304348,sinking like stone ocean heartbreak ripple sigh despair,0.0,0.0,-0.5267,negative,19,3,8,0,-0.9659258262890684,0.2588190451025203,0
448,452,"Tears, the ink staining the pages of a journal, a testament to silent grief. ", Grief ,2023-01-28 14:30:00, InkJournalist , Instagram , #Grief #SilentTears ,30.0,60.0, India ,2023,1,28,14,2,9.0,0.75,1.935483870967742,tear ink staining page journal testament silent grief,-0.4,0.15000000000000002,-0.6249,negative,14,5,1,1,-0.4999999999999997,-0.8660254037844388,1
449,453,"In the wasteland of lost trust, the echoes of broken promises reverberate. ", Betrayal ,2016-12-12 10:00:00, TrustWasteland , Facebook , #Betrayal #ReverberatingPromises ,25.0,50.0, Italy ,2016,12,12,10,2,15.5,0.625,1.9230769230769231,wasteland lost trust echo broken promise reverberate,-0.4,0.4,0.128,positive,10,0,12,0,0.49999999999999994,-0.8660254037844387,0
450,454,"Avoiding the shards of shattered dreams, walking the tightrope of resilience. ", Resilience ,2020-07-18 15:15:00, DreamTightrope , Twitter , #Resilience #TightropeWalk ,35.0,70.0, Japan ,2020,7,18,15,2,12.5,0.875,1.9444444444444444,avoiding shard shattered dream walking tightrope resilience,0.0,0.0,-0.4215,negative,15,5,7,1,-0.7071067811865471,-0.7071067811865479,1
451,455,"Suffocating in the silence of solitude, where echoes of laughter once thrived. ", Isolation ,2022-05-20 20:30:00, EchoedLaughter , Instagram , #Isolation #SilentSolitude ,30.0,60.0, South Africa ,2022,5,20,20,2,12.5,0.75,1.935483870967742,suffocating silence solitude echo laughter thrived,-0.5,0.5,0.4939,positive,20,4,5,0,-0.8660254037844386,0.5000000000000001,1
452,456,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away. ", Regret ,2019-11-08 14:45:00, PossibilityGhost , Twitter , #Regret #FadingPossibilities ,18.0,35.0, Spain ,2019,11,8,14,2,13.5,0.44166666666666665,1.8421052631578947,haunted specter lost possibility ghost refuse fade away,0.0,0.0,-0.7717,negative,14,4,11,0,-0.4999999999999997,-0.8660254037844388,0
453,457,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly. ", Despair ,2017-03-28 22:00:00, EndlessLabyrinth , Facebook , #Despair #EndlessReverberation ,28.0,55.0, Australia ,2017,3,28,22,2,14.5,0.6916666666666667,1.896551724137931,labyrinth despair echo broken heart reverberate endlessly,-0.2625,0.575,-0.6597,negative,22,1,3,0,-0.5000000000000004,0.8660254037844384,0
454,458,"Sinking like autumn leaves in the river of sorrow, carried away by the current. ", Sorrow ,2020-09-15 18:15:00, RiverOfSorrow , Instagram , #Sorrow #AutumnLeaves ,22.0,45.0, Canada ,2020,9,15,18,2,10.0,0.5583333333333333,1.9565217391304348,sinking like autumn leaf river sorrow carried away current,0.0,0.4,-0.2263,negative,18,1,9,0,-1.0,-1.8369701987210297e-16,0
455,459,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes. ", Desolation ,2018-06-10 13:30:00, DreamGardener , Twitter , #Desolation #ShatteredHopes ,20.0,40.0, UK ,2018,6,10,13,2,13.0,0.5,1.9047619047619047,garden broken dream petal fall silent testimony shattered hope,-0.2,0.25,-0.1779,negative,13,6,6,1,-0.2588190451025208,-0.9659258262890683,0
456,460,"Tears, the currency of grief, spent in the marketplace of lost love and longing. ", Grief ,2016-12-22 21:45:00, CurrencyOfTears , Facebook , #Grief #LostLoveLonging ,25.0,50.0, USA ,2016,12,22,21,2,11.0,0.625,1.9230769230769231,tear currency grief spent marketplace lost love longing,-0.13333333333333333,0.3,-0.3182,negative,21,3,12,0,-0.7071067811865477,0.7071067811865474,0
457,461,"Wandering in the maze of betrayal, the walls closing in with every wrong turn. ", Betrayal ,2021-01-05 16:20:00, MazeWanderer , Instagram , #Betrayal #ClosingWalls ,15.0,30.0, Germany ,2021,1,5,16,2,11.0,0.375,1.875,wandering maze betrayal wall closing every wrong turn,-0.5,0.9,-0.7845,negative,16,1,1,0,-0.8660254037844385,-0.5000000000000004,0
458,462,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after. ", Heartbreak ,2019-04-18 11:00:00, StormSeeker , Twitter , #Heartbreak #CalmAfterStorm ,22.0,45.0, Brazil ,2019,4,18,11,2,13.0,0.5583333333333333,1.9565217391304348,soul weathered storm heartbreak seeking refuge calm,0.30000000000000004,0.75,-0.34,negative,11,3,4,0,0.258819045102521,-0.9659258262890682,0
459,463,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ", Despair ,2017-08-28 19:30:00, TapestrySorrow , Facebook , #Despair #UnraveledHope ,18.0,35.0, India ,2017,8,28,19,2,11.0,0.44166666666666665,1.8421052631578947,tapestry despair thread hope unravel leaving portrait sorrow,0.0,0.0,-0.4215,negative,19,0,8,0,-0.9659258262890684,0.2588190451025203,0
460,464,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ", Loss ,2023-02-10 14:30:00, WitheredRose , Instagram , #Loss #SilentSurrender ,28.0,55.0, France ,2023,2,10,14,2,10.5,0.6916666666666667,1.896551724137931,like withered rose garden love petal fall silent surrender time,0.3666666666666667,0.5499999999999999,0.7717,positive,14,4,2,0,-0.4999999999999997,-0.8660254037844388,0
461,465,"In the void of heartache, echoes of a love song play, each note a pang of longing. ", Heartache ,2022-07-10 22:15:00, LoveSongEcho , Instagram , #Heartache #LoveSongLonging ,30.0,60.0, Japan ,2022,7,10,22,2,13.0,0.75,1.935483870967742,void heartache echo love song play note pang longing,0.5,0.6,0.7579,positive,22,6,7,1,-0.5000000000000004,0.8660254037844384,1
462,466,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories. ", Nostalgia ,2019-05-15 21:30:00, MoonlitMemories , Twitter , #Nostalgia #CherishedMemories ,18.0,35.0, Italy ,2019,5,15,21,2,14.0,0.44166666666666665,1.8421052631578947,nostalgia bittersweet dance moonlit ballroom cherished memory,0.0,0.0,0.4588,positive,21,2,5,0,-0.7071067811865477,0.7071067811865474,0
463,467,"In the symphony of grief, each tear is a note, composing a melancholic melody. ", Grief ,2018-11-28 14:00:00, SymphonyOfTears , Facebook , #Grief #MelancholicMelody ,22.0,45.0, Germany ,2018,11,28,14,2,12.0,0.5583333333333333,1.9565217391304348,symphony grief tear note composing melancholic melody,-0.8,0.2,-0.5423,negative,14,2,11,0,-0.4999999999999997,-0.8660254037844388,0
464,468,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ", Betrayal ,2021-03-02 17:45:00, VenomousGarden , Instagram , #Betrayal #PoisonedTrust ,25.0,50.0, Canada ,2021,3,2,17,2,11.5,0.625,1.9230769230769231,betrayal venomous serpent slithering garden trust poisoning root,0.0,0.0,-0.6486,negative,17,1,3,0,-0.9659258262890683,-0.25881904510252063,0
465,469,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend. ", Despair ,2016-10-18 19:30:00, QuicksandFighter , Twitter , #Despair #DeepDescent ,20.0,40.0, USA ,2016,10,18,19,2,10.0,0.5,1.9047619047619047,sinking quicksand despair harder fight deeper descend,-0.1,0.0,-0.5994,negative,19,1,10,0,-0.9659258262890684,0.2588190451025203,0
466,470,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows. ", Desolation ,2020-08-15 12:30:00, DreamCemetery , Facebook , #Desolation #UntoldSorrows ,28.0,55.0, France ,2020,8,15,12,2,12.5,0.6916666666666667,1.896551724137931,wandering cemetery lost dream tombstone marking untold sorrow,0.0,0.0,-0.296,negative,12,5,8,1,1.2246467991473532e-16,-1.0,0
467,471,"Swept away by the river of regret, the currents of the past refusing to release. ", Regret ,2017-04-28 16:20:00, RegretRiver , Instagram , #Regret #PastCurrents ,18.0,35.0, UK ,2017,4,28,16,2,10.0,0.44166666666666665,1.8421052631578947,swept away river regret current past refusing release,-0.125,0.325,-0.6705,negative,16,4,4,0,-0.8660254037844385,-0.5000000000000004,0
468,472,"Whispers of lost love linger in the attic of the heart, forgotten but not erased. ", Loss ,2019-09-10 21:00:00, HeartAttic , Twitter , #Loss #ForgottenLove ,22.0,45.0, Australia ,2019,9,10,21,2,9.5,0.5583333333333333,1.9565217391304348,whisper lost love linger attic heart forgotten erased,0.5,0.6,0.128,positive,21,1,9,0,-0.7071067811865477,0.7071067811865474,0
469,473,"In the gallery of broken promises, each shattered vow framed, a painful exhibition. ", Betrayal ,2022-01-28 13:45:00, PromiseGallery , Facebook , #Betrayal #ShatteredVows ,15.0,30.0, Brazil ,2022,1,28,13,2,11.5,0.375,1.875,gallery broken promise shattered vow framed painful exhibition,-0.55,0.65,-0.7579,negative,13,4,1,0,-0.2588190451025208,-0.9659258262890683,0
470,474,"The echoes of solitude, a silent conversation between a soul and its shadows. ", Solitude ,2016-06-15 22:30:00, EchoedConversation , Instagram , #Solitude #ShadowConversation ,30.0,60.0, Spain ,2016,6,15,22,2,14.0,0.75,1.935483870967742,echo solitude silent conversation soul shadow,0.0,0.1,0.0,neutral,22,2,6,0,-0.5000000000000004,0.8660254037844384,1
471,475,"Dancing on sunshine, each step a celebration of the joy found in simple moments. ", Joy ,2021-08-20 15:45:00, SunshineDancer , Instagram , #Joy #SimpleMoments ,40.0,80.0, USA ,2021,8,20,15,2,9.0,1.0,1.951219512195122,dancing sunshine step celebration joy found simple moment,0.4,0.2785714285714286,0.7906,positive,15,4,8,0,-0.7071067811865471,-0.7071067811865479,1
472,476,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher. ", Happiness ,2018-04-12 18:30:00, EchoedLaughter , Twitter , #Happiness #SpiritLifter ,35.0,70.0, Canada ,2018,4,12,18,2,11.5,0.875,1.9444444444444444,laughter echo air chorus happiness lift spirit higher,0.475,0.35,0.8176,positive,18,3,4,0,-1.0,-1.8369701987210297e-16,1
473,477,"In the garden of contentment, each bloom whispers tales of inner peace and joy. ", Contentment ,2022-02-15 12:20:00, GardenOfJoy , Facebook , #Contentment #InnerPeace ,25.0,50.0, UK ,2022,2,15,12,2,11.5,0.625,1.9230769230769231,garden contentment bloom whisper tale inner peace joy,0.4,0.18333333333333335,0.8689,positive,12,1,2,0,1.2246467991473532e-16,-1.0,0
474,478,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm. ", Enthusiasm ,2019-10-28 14:15:00, DreamChaser , Instagram , #Enthusiasm #HopefulJourney ,30.0,60.0, Australia ,2019,10,28,14,2,13.0,0.75,1.935483870967742,chasing dream vibrant sky journey fueled hope enthusiasm,0.16666666666666666,0.3333333333333333,0.8979,positive,14,0,10,0,-0.4999999999999997,-0.8660254037844388,1
475,479,"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ", Gratitude ,2017-12-22 21:00:00, StarSerenader , Twitter , #Gratitude #ThankfulMelody ,22.0,45.0, India ,2017,12,22,21,2,12.5,0.5583333333333333,1.9565217391304348,serenading star heart full gratitude melody thankfulness,0.35,0.55,0.7506,positive,21,4,12,0,-0.7071067811865477,0.7071067811865474,0
476,480,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness. ", Accomplishment ,2020-06-10 17:30:00, GlowAchiever , Facebook , #Accomplishment #HappinessMilestone ,28.0,55.0, Germany ,2020,6,10,17,2,17.0,0.6916666666666667,1.896551724137931,basking glow accomplishment milestone stepping stone happiness,0.7,0.2,0.5574,positive,17,2,6,0,-0.9659258262890683,-0.25881904510252063,0
477,481,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ", Positivity ,2016-09-18 19:45:00, DanceHarmony , Instagram , #Positivity #SoulUpliftment ,18.0,35.0, France ,2016,9,18,19,2,13.0,0.44166666666666665,1.8421052631578947,dance positivity every step rhythm uplifting soul harmony,0.0,0.0,0.7184,positive,19,6,9,1,-0.9659258262890684,0.2588190451025203,0
478,482,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished. ", Joy ,2023-03-10 14:30:00, LaughterCup , Twitter , #Joy #CherishedMoment ,20.0,40.0, Japan ,2023,3,10,14,2,10.0,0.5,1.9047619047619047,overflowing joy cup laughter shared friend moment cherished,0.8,0.2,0.9413,positive,14,4,3,0,-0.4999999999999997,-0.8660254037844388,0
479,483,"Draped in the warmth of kindness, a quilt of compassion stitched with love. ", Kindness ,2019-05-05 12:15:00, QuiltedCompassion , Facebook , #Kindness #LoveStitches ,25.0,50.0, Brazil ,2019,5,5,12,2,11.0,0.625,1.9230769230769231,draped warmth kindness quilt compassion stitched love,0.5,0.6,0.9217,positive,12,6,5,1,1.2246467991473532e-16,-1.0,0
480,484,"In the garden of friendships, each bloom a testament to the beauty of camaraderie. ", Friendship ,2018-08-28 16:00:00, FriendshipGarden , Instagram , #Friendship #CamaraderieBlooms ,30.0,60.0, South Africa ,2018,8,28,16,2,14.5,0.75,1.935483870967742,garden friendship bloom testament beauty camaraderie,0.0,0.0,0.7506,positive,16,1,8,0,-0.8660254037844385,-0.5000000000000004,1
481,485,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection. ", Love ,2022-11-15 20:45:00, MelodyOfLove , Twitter , #Love #RhythmOfAffection ,35.0,70.0, USA ,2022,11,15,20,2,11.5,0.875,1.9444444444444444,embrace love heartbeat melody dancing rhythm affection,0.5,0.6,0.872,positive,20,1,11,0,-0.8660254037844386,0.5000000000000001,1
482,486,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles. ", Joy ,2019-07-02 17:00:00, ColorfulLaughter , Instagram , #Joy #EndlessSmiles ,40.0,80.0, Canada ,2019,7,2,17,2,9.0,1.0,1.951219512195122,surrounded color joy canvas painted laughter endless smile,0.325,0.35000000000000003,0.8779,positive,17,1,7,0,-0.9659258262890683,-0.25881904510252063,1
483,487,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor. ", Excitement ,2021-04-18 14:20:00, SymphonyFervor , Facebook , #Excitement #IgnitedSoul ,30.0,60.0, UK ,2021,4,18,14,2,11.5,0.75,1.935483870967742,symphony excitement note burst energy igniting soul fervor,0.0,0.0,0.6486,positive,14,6,4,1,-0.4999999999999997,-0.8660254037844388,1
484,488,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder. ", Surprise ,2023-02-05 19:30:00, WrappedDelight , Twitter , #Surprise #WonderfulMoment ,25.0,50.0, Australia ,2023,2,5,19,2,12.5,0.625,1.9230769230769231,surprise gift wrapped anticipation unfolds moment delight wonder,0.0,0.0,0.8519,positive,19,6,2,1,-0.9659258262890684,0.2588190451025203,0
485,489,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ", Curiosity ,2018-09-22 12:45:00, MazeDiscovery , Instagram , #Curiosity #TreasuresOfDiscovery ,22.0,45.0, India ,2018,9,22,12,2,15.5,0.5583333333333333,1.9565217391304348,lost maze curiosity twist turn unveils treasure discovery,0.0,0.0,0.128,positive,12,5,9,1,1.2246467991473532e-16,-1.0,0
486,490,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ", Gratitude ,2016-12-10 21:15:00, CloudsOfBlessings , Facebook , #Gratitude #ShowerOfThankfulness ,28.0,55.0, Germany ,2016,12,10,21,2,15.5,0.6916666666666667,1.896551724137931,floating cloud gratitude raindrop blessing shower thankfulness,0.0,0.0,0.8625,positive,21,5,12,1,-0.7071067811865477,0.7071067811865474,0
487,491,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance. ", Inspiration ,2020-05-28 16:00:00, CometCreativity , Twitter , #Inspiration #BrilliantTrails ,18.0,35.0, France ,2020,5,28,16,2,14.0,0.44166666666666665,1.8421052631578947,like comet inspiration streaking sky creativity leaving trail brilliance,0.0,0.0,0.9081,positive,16,3,5,0,-0.8660254037844385,-0.5000000000000004,0
488,492,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph. ", Success ,2017-11-15 22:30:00, FireworksTriumph , Instagram , #Success #NightSkyTriumph ,22.0,45.0, Japan ,2017,11,15,22,2,12.0,0.5583333333333333,1.9565217391304348,celebration success firework accomplishment light night sky triumph,0.35,0.35,0.7783,positive,22,2,11,0,-0.5000000000000004,0.8660254037844384,0
489,493,"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ", Happiness ,2021-08-02 19:00:00, LaughterSymphony , Facebook , #Happiness #BoundlessLaughter ,30.0,60.0, Brazil ,2021,8,2,19,2,14.0,0.75,1.935483870967742,symphony laughter note key unlocking door boundless happiness,0.16666666666666666,0.6333333333333333,0.7783,positive,19,0,8,0,-0.9659258262890684,0.2588190451025203,1
490,494,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ", Thrill ,2019-03-28 15:30:00, EmotionCarnival , Instagram , #Thrill #WildHeartRide ,35.0,70.0, South Africa ,2019,3,28,15,2,10.5,0.875,1.9444444444444444,carnival emotion rollercoaster thrill sends heart wild ride,0.1,0.4,0.3612,positive,15,3,3,0,-0.7071067811865471,-0.7071067811865479,1
491,495,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams. ", Reflection ,2018-05-12 17:30:00, ParisDreamer , Twitter , #Reflection #ParisianDreams ,28.0,55.0, France ,2018,5,12,17,2,13.0,0.6916666666666667,1.896551724137931,standing grandeur eiffel tower moment reflect beauty parisian dream,0.0,0.0,0.872,positive,17,5,5,1,-0.9659258262890683,-0.25881904510252063,0
492,496,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ", Enchantment ,2022-09-28 15:45:00, DisneylandExplorer , Instagram , #Enchantment #ChildhoodFantasies ,30.0,60.0, USA ,2022,9,28,15,2,15.5,0.75,1.935483870967742,lost enchantment disneyland ride journey realm childhood fantasy,0.0,0.0,-0.3182,negative,15,2,9,0,-0.7071067811865471,-0.7071067811865479,1
493,497,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ", Excitement ,2019-11-10 14:00:00, FerrariSpeedster , Facebook , #Excitement #SymphonyOfSpeed ,22.0,45.0, Italy ,2019,11,10,14,2,13.5,0.5583333333333333,1.9565217391304348,exploring wonder ferrari world roar engine creating symphony speed,0.0,0.0,0.296,positive,14,6,11,1,-0.4999999999999997,-0.8660254037844388,0
